rep_id,first_name,last_name,rep_name,site,queue_name,department,job_role,can_transfer_departments,tenure_months,primary_skill_tag,secondary_skill_tag,primary_skill_label,secondary_skill_label,strengths,weaknesses,strain_tier,pressure_index_baseline,qa_score,fcr_30d,repeat_contact_rate,aht_secs,csat_proxy,transfer_rate,escalation_rate,compliance_risk,productivity_index,burnout_index,resilience_index,volatility_index,policy_accuracy,discovery_skill,conflict_tolerance,technical_skill,credit_discipline,ownership_bias,emotional_regulation,aht_pressure_bias,strain_score,weakness_tags,strength_tags
REP00052,Kevin,Ramirez,Kevin Ramirez,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,0.635,0.642,0.2961,548.99,0.7316,0.0808,0.2083,0.4101,0.6497,0.473,1.0,0.3095,0.4882761615284411,0.27194204513792153,0.0,0.4273731270995197,0.19429637526652443,0.8052566861358746,0.7665113729788984,0.5803224373957205,0.2896281780644895,discovery_gap|escalation_prone|credit_leak_risk,accountability_driven
REP00053,Alexander,Wilson,Alexander Wilson,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,low,0.1359,0.68,0.6972,0.1928,478.06,0.6046,0.0838,0.0587,0.3222,0.6753,0.3222,0.9792,0.5032,0.5859748154580982,0.5597659515185288,0.7544125063035805,0.5537287725142219,0.4285714285714286,0.5829265421862504,0.5010961907371883,0.5424814427760296,0.25933569447769306,none,deescalation_strong
REP00054,Nora,Robinson,Nora Robinson,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,medium,0.1359,0.6129,0.6897,0.2651,488.11,0.6875,0.1331,0.1121,0.3638,0.7341,0.4009,0.8363,0.4826,0.4402952670429874,0.3583170799665645,0.4851235501765002,0.47035824851728136,0.31769722814498924,0.5239884903802934,0.5293231022197863,0.6441184832378658,0.4285406980819115,credit_leak_risk,balanced
REP00055,Ashton,Richardson,Ashton Richardson,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,low,0.1359,0.6622,0.6429,0.2405,559.93,0.7469,0.0727,0.1027,0.3817,0.5351,0.3831,0.9418,0.2678,0.5473295701259226,0.4268598495402619,0.5325264750378215,0.45816352137298666,0.26998933901918976,0.7528735963961519,0.823650315154837,0.40149444621244135,0.24279627599198172,credit_leak_risk,accountability_driven
REP00056,Eleanor,Williams,Eleanor Williams,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,porting_transfer,billing_resolution,porting_support,billing_support,porting_transfer|billing_resolution|generalist,none_flagged,medium,0.1359,0.6338,0.5115,0.3937,574.29,0.6879,0.0927,0.0992,0.389,0.506,0.5906,0.7607,0.4783,0.485670864090317,0.0,0.5501765002521433,0.2428354320451585,0.25053304904051166,0.4260117581764339,0.5352151274321733,0.540904865199876,0.6446727899701372,discovery_gap|credit_leak_risk,balanced
REP00057,Oliver,Martinez,Oliver Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,general_support,network_service,general_support,tech_support,general_support|network_service|generalist,none_flagged,low,0.1359,0.7425,0.7394,0.2176,582.25,0.6697,0.0733,0.0811,0.3323,0.5441,0.3761,0.9714,0.4566,0.7216673903603995,0.49066592365561434,0.6414523449319213,0.680828078780312,0.4016524520255864,0.6728158799204811,0.564949301178405,0.2799436393314031,0.2913876502407648,none,balanced
REP00058,Zoe,Edwards,Zoe Edwards,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6226,0.7101,0.2097,533.12,0.7384,0.0213,0.1387,0.463,0.6076,0.5009,0.8881,0.3781,0.4613547546678246,0.5126776260796879,0.35098335854765517,0.5095316317568271,0.05330490405117261,0.6697774342884165,0.6725130172650041,0.4194723647279993,0.42873365055939516,credit_leak_risk,balanced
REP00059,Jason,Nguyen,Jason Nguyen,NovaWireless,General Support,Call Center,Customer Service Representative,False,21,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.5381,0.6723,0.2763,561.76,0.6391,0.0848,0.1009,0.3007,0.5538,0.4507,0.7915,0.3493,0.2778983933999132,0.32711061577040956,0.5416036308623298,0.3647284721843711,0.48587420042643914,0.39117100045365605,0.7119758838037819,0.38918818655463094,0.45047327685701893,discovery_gap|policy_confusion,balanced
REP00060,Faith,Hill,Faith Hill,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.7107,0.7435,0.2004,491.75,0.7132,0.01,0.0101,0.1723,0.6981,0.2315,1.0,0.5998,0.6526270082501084,0.5385901365282808,0.9994957135653051,0.6520646976100304,0.828091684434968,0.7769750999077774,0.36873115922170463,0.5127985431124829,0.20687019198244258,none,accountability_driven|deescalation_strong
REP00061,Matthew,Shah,Matthew Shah,NovaWireless,General Support,Call Center,Customer Service Representative,False,22,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.7021,0.655,0.2492,559.04,0.7078,0.0961,0.0501,0.3912,0.6295,0.4771,0.8426,0.4485,0.6339557099435518,0.40261911395932015,0.7977811396873424,0.518466200942009,0.24466950959488276,0.563406420236302,0.5760482323924363,0.5307707181760326,0.4733592719418968,credit_leak_risk,deescalation_strong
REP00062,Tristan,Brown,Tristan Brown,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.7008,0.7288,0.2738,487.39,0.6553,0.062,0.1292,0.2339,0.6841,0.3131,0.9269,0.5636,0.6311333043855839,0.3340763443856227,0.3988905698436711,0.6206775760905734,0.6639125799573561,0.5926490791133612,0.4183337900794738,0.5117468387300462,0.3174726695973822,discovery_gap,balanced
REP00063,Jeremiah,Allen,Jeremiah Allen,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6701,0.6911,0.2806,570.45,0.6864,0.0724,0.0916,0.2807,0.6506,0.3944,0.903,0.4141,0.5644811115935736,0.3151295625522429,0.5885022692889561,0.5344169107532597,0.539179104477612,0.6092826155736666,0.6231844340915319,0.5127756128154514,0.34275204465877085,discovery_gap,balanced
REP00064,Eleanor,Lewis,Eleanor Lewis,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.6604,0.6345,0.2929,527.83,0.6938,0.0376,0.0599,0.1977,0.6145,0.4028,0.9554,0.4355,0.5434216239687364,0.28085817776539423,0.7483610690872415,0.4444151085302822,0.7603944562899787,0.6889926733494751,0.5938613318717456,0.5363133669186042,0.31757669908240865,discovery_gap,balanced
REP00065,Grace,Edwards,Grace Edwards,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.7535,0.6946,0.2564,513.65,0.6797,0.01,0.0909,0.2671,0.7317,0.4364,0.9561,0.4853,0.7455492835432044,0.38255781554750623,0.5920322743318205,0.6298653466297881,0.5754264392324093,0.6682332555751673,0.5256234584817758,0.633519769266388,0.3656174850816942,none,balanced
REP00066,Ethan,Hill,Ethan Hill,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.7125,0.7594,0.1924,508.18,0.6792,0.1162,0.1179,0.1962,0.6675,0.385,0.8897,0.5458,0.6565349544072948,0.560880468096963,0.4558749369641957,0.6763438602421197,0.7643923240938166,0.5808710983208631,0.44272403398191296,0.4430608961682212,0.3994309416640441,none,balanced
REP00067,Logan,Parker,Logan Parker,NovaWireless,General Support,Call Center,Customer Service Representative,False,26,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.777,0.8563,0.1969,549.31,0.5576,0.0687,0.0418,0.337,0.7864,0.4913,0.9549,0.6309,0.7965696917064699,0.5483421565895793,0.8396369137670197,0.8824185161705613,0.38912579957356064,0.4789953930411492,0.32611674431351056,0.4912304449600209,0.4723498890624663,reactive_under_stress,policy_expert|deescalation_strong
REP00068,Ashton,White,Ashton White,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6954,0.7787,0.1224,540.3,0.7033,0.1045,0.0744,0.3217,0.6824,0.4684,0.8215,0.5756,0.6194094659140251,0.7559208693229311,0.67523953605648,0.6848802454535022,0.4299040511727079,0.528972774378965,0.4018909290216498,0.43904822472073995,0.5348363003690741,none,thorough_probe
REP00069,Sophia,Sanders,Sophia Sanders,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,fraud_unwanted_calls,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls|porting_transfer|generalist,none_flagged,low,0.1359,0.6341,0.6591,0.2629,514.45,0.6879,0.0609,0.0894,0.1709,0.6299,0.3595,1.0,0.3731,0.486322188449848,0.36444692114795196,0.5995965708522442,0.4504062500800209,0.8318230277185501,0.7380879188441438,0.6793642093724308,0.5256336789760155,0.22079324764852182,none,balanced
REP00070,Sara,Cooper,Sara Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,porting_transfer,device_support,porting_support,device_support,porting_transfer|device_support|generalist,none_flagged,low,0.1359,0.6715,0.7425,0.1448,475.15,0.7065,0.0551,0.0997,0.3363,0.7497,0.3188,1.0,0.4075,0.567520625271385,0.6935079409306213,0.5476550680786687,0.6081074061487507,0.3909914712153518,0.7666769136181986,0.6322280076733352,0.5941530614296131,0.20087553075239273,none,accountability_driven
REP00071,Aaliyah,Patel,Aaliyah Patel,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.6323,0.7572,0.208,521.66,0.6083,0.0367,0.0282,0.3285,0.6487,0.3644,1.0,0.4088,0.4824142422926616,0.5174143215380329,0.908219868885527,0.5861944842465835,0.4117803837953091,0.6157393175530279,0.6304466977254042,0.4170206939186504,0.23956891955267162,none,deescalation_strong
REP00072,Alex,Ward,Alex Ward,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.658,0.8,0.1401,559.85,0.6871,0.122,0.01,0.3524,0.6039,0.4908,0.8946,0.4025,0.5382110290924881,0.706603510727222,1.0,0.6741883564445872,0.3480810234541578,0.5994039288960986,0.6390791997807619,0.2875108984177398,0.4252258409719992,credit_leak_risk,deescalation_strong
REP00073,Andre,Walker,Andre Walker,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,none_flagged,medium,0.1359,0.5324,0.6981,0.2356,592.8,0.6716,0.0421,0.1386,0.29,0.5991,0.4386,0.9327,0.6352,0.2655232305688232,0.4405126776260797,0.3514876449823501,0.3947666700443106,0.5143923240938166,0.6252667775390028,0.3202247191011236,0.4231514373380247,0.44738797023491983,policy_confusion|reactive_under_stress,balanced
REP00074,Diana,Reed,Diana Reed,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.6087,0.6675,0.299,498.74,0.6015,0.0861,0.1297,0.3151,0.6751,0.4667,0.8648,0.6272,0.43117672600955276,0.26386179994427417,0.39636913767019666,0.43462795862398446,0.44749466950959493,0.4289702647578152,0.33118662647300634,0.583873326599571,0.5207439328286536,discovery_gap|reactive_under_stress,balanced
REP00075,Nathan,Lopez,Nathan Lopez,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.6132,0.7404,0.2148,556.93,0.635,0.135,0.1325,0.3294,0.6655,0.5288,0.9116,0.5663,0.44094659140251835,0.4984675397046531,0.38224911749873924,0.5418717792732894,0.4093816631130063,0.5414940600554746,0.41463414634146334,0.46663994221043015,0.5110564857549101,none,balanced
REP00076,Logan,Shah,Logan Shah,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6173,0.7351,0.2911,581.71,0.6966,0.0631,0.1817,0.4028,0.7493,0.4783,0.8335,0.6209,0.44984802431610926,0.28587350236834763,0.13414019162884527,0.5388807658789195,0.21375266524520253,0.5343240403585567,0.33981912852836393,0.6039236305369596,0.5523526879840095,discovery_gap|escalation_prone|credit_leak_risk,balanced
REP00077,Makayla,Williams,Makayla Williams,NovaWireless,General Support,Call Center,Customer Service Representative,False,30,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.5697,0.7311,0.3089,522.86,0.621,0.1349,0.01,0.33,0.6342,0.4217,1.0,0.4016,0.34650455927051665,0.23627751462803004,1.0,0.48159263346845116,0.4077825159914712,0.6352597602213341,0.6403124143600987,0.4312010158600206,0.2845589953572424,discovery_gap|policy_confusion,deescalation_strong
REP00078,Jace,Perez,Jace Perez,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,low,0.1359,0.6276,0.7142,0.2415,520.04,0.6379,0.0201,0.0754,0.1413,0.6866,0.333,1.0,0.1954,0.47221016066000876,0.4240735580941767,0.670196671709531,0.520716144637783,0.9107142857142857,0.6612357823547494,0.9228555768703754,0.5361202651003403,0.1255701051815652,none,balanced
REP00079,Jada,Wong,Jada Wong,NovaWireless,General Support,Call Center,Customer Service Representative,False,43,fraud_unwanted_calls,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls|porting_transfer|generalist,none_flagged,low,0.1359,0.7446,0.8291,0.1361,464.25,0.6453,0.01,0.0187,0.26,0.7799,0.2969,0.9967,0.617,0.7262266608771168,0.717748676511563,0.9561270801815431,0.8090554815197153,0.5943496801705757,0.6683062991811579,0.3451630583721568,0.5193506905674332,0.2712508153345234,reactive_under_stress,deescalation_strong
REP00080,Mateo,Jenkins,Mateo Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.6968,0.6383,0.3038,521.77,0.6884,0.1049,0.1196,0.3063,0.6967,0.3985,0.859,0.5369,0.6224489795918366,0.2504876010030649,0.4473020675743823,0.4892643662351208,0.47094882729211085,0.5549753760462834,0.45491915593313226,0.6583406627612933,0.43109138544156234,discovery_gap|speed_over_accuracy,balanced
REP00081,Naomi,Martinez,Naomi Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,high,0.1359,0.7207,0.6254,0.3652,584.4,0.5696,0.086,0.1314,0.3764,0.6111,0.6312,0.7843,0.7131,0.6743378202344767,0.07940930621342979,0.38779626828038327,0.4970958969186986,0.2841151385927505,0.27495685937189546,0.2134831460674158,0.5438226258418617,0.7567009260994326,discovery_gap|credit_leak_risk|reactive_under_stress,balanced
REP00082,James,Smith,James Smith,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.7259,0.8074,0.2097,527.3,0.667,0.111,0.061,0.2926,0.759,0.4361,0.8128,0.6537,0.6856274424663482,0.5126776260796879,0.7428139183055976,0.7582869029237105,0.5074626865671641,0.46183227039251595,0.29487530830364495,0.5174366416748185,0.5467192096186361,reactive_under_stress,balanced
REP00083,Christian,Lewis,Christian Lewis,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,0.5593,0.6667,0.2897,576.24,0.6142,0.1467,0.1557,0.3413,0.5559,0.5738,0.7819,0.5672,0.3239253148067738,0.28977431039286705,0.26525466464952097,0.3798789730450605,0.3776652452025586,0.3403790746666012,0.41340093176212656,0.4003049424928165,0.6505700518599725,discovery_gap|policy_confusion|escalation_prone,balanced
REP00084,Kimberly,Stewart,Kimberly Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,porting_transfer,network_service,porting_support,tech_support,porting_transfer|network_service|generalist,none_flagged,low,0.1359,0.6283,0.6784,0.3076,531.39,0.6429,0.0919,0.0549,0.3131,0.6565,0.3923,0.9228,0.3414,0.47372991749891435,0.23989969350794094,0.7735753908219869,0.4712092440625715,0.45282515991471217,0.5682428530720248,0.7228007673335161,0.5397493000602975,0.29561686476396454,discovery_gap,deescalation_strong
REP00085,Kyle,Khan,Kyle Khan,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,general_support,porting_transfer,general_support,porting_support,general_support|porting_transfer|generalist,none_flagged,low,0.1359,0.5678,0.6904,0.2337,557.36,0.5947,0.083,0.1117,0.3021,0.6368,0.4323,1.0,0.3971,0.3423795049934866,0.44580663137364174,0.48714069591527986,0.42238323747287365,0.4821428571428572,0.5948355364279126,0.6464784872567827,0.49237639416858614,0.2915794663752665,policy_confusion,balanced
REP00086,Olivia,Jenkins,Olivia Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.5545,0.7961,0.1534,529.62,0.6214,0.1204,0.1339,0.3554,0.668,0.467,0.8764,0.5254,0.31350412505427694,0.6695458344942881,0.3751891074130106,0.5563589145350014,0.34008528784648184,0.4746852189407922,0.4706768977802138,0.39230514055488885,0.470071215145477,policy_confusion|credit_leak_risk,balanced
REP00087,Elijah,Young,Elijah Young,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,network_service,general_support,tech_support,general_support,network_service|general_support|generalist,none_flagged,medium,0.1359,0.6246,0.6811,0.2692,543.04,0.7183,0.0725,0.122,0.2786,0.6904,0.4556,0.8134,0.6698,0.46569691706469823,0.34689328503761496,0.4351991931417045,0.47098381376964205,0.544776119402985,0.5414650350440933,0.27281446971773093,0.5884837956768688,0.5691859692581343,discovery_gap|reactive_under_stress,balanced
REP00088,Elliot,Robinson,Elliot Robinson,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,fraud_unwanted_calls,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls|porting_transfer|generalist,none_flagged,medium,0.1359,0.7032,0.807,0.2133,498.51,0.8101,0.0901,0.0113,0.1985,0.7464,0.3667,0.8927,0.4328,0.6363438992618324,0.502646976873781,0.9934442763489663,0.7330834913326854,0.7582622601279317,0.7859823547173904,0.5975609756097561,0.4984755050909174,0.33531863380393484,none,accountability_driven|deescalation_strong
REP00089,Laura,Davis,Laura Davis,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,low,0.1359,0.6126,0.6124,0.3129,515.86,0.6199,0.0476,0.1292,0.2905,0.6843,0.3,1.0,0.2863,0.43964394268345636,0.22513234884368905,0.3988905698436711,0.36149565850825455,0.5130597014925373,0.6335690132185675,0.7983009043573581,0.6754939608037246,0.13532144417396408,discovery_gap|speed_over_accuracy,balanced
REP00090,Lauren,James,Lauren James,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,billing_resolution,porting_transfer,billing_support,porting_support,billing_resolution|porting_transfer|generalist,none_flagged,high,0.1359,0.5531,0.6131,0.2872,604.92,0.7226,0.0861,0.0973,0.4338,0.5179,0.6244,0.699,0.7087,0.3104646113764655,0.2967400390080802,0.5597579425113464,0.29788886283510163,0.13113006396588478,0.39888287381608817,0.2195121951219512,0.4166864859271937,0.815946748742047,discovery_gap|policy_confusion|credit_leak_risk,balanced
REP00091,Landon,Chen,Landon Chen,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,low,0.1359,0.6995,0.7557,0.2489,504.05,0.6995,0.1218,0.1014,0.2973,0.6479,0.3174,0.8886,0.436,0.6283108988276161,0.4034550013931457,0.5390821986888552,0.6570366625561839,0.49493603411513853,0.6106385326108832,0.593176212661003,0.41788730250683404,0.29858697027821773,none,balanced
REP00092,Leo,Davis,Leo Davis,NovaWireless,General Support,Call Center,Customer Service Representative,False,44,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.7221,0.6205,0.3039,521.89,0.5596,0.0135,0.01,0.2568,0.7083,0.3323,0.8735,0.5269,0.6773773339122882,0.25020897185845636,1.0,0.49173556389520623,0.6028784648187634,0.3759140272748513,0.46862154014798574,0.7013069921219852,0.36023732774220857,discovery_gap|speed_over_accuracy,deescalation_strong
REP00093,Jose,Williams,Jose Williams,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.5687,0.7642,0.1708,547.04,0.6357,0.1629,0.1407,0.2956,0.7034,0.4732,0.8233,0.7053,0.3443334780720798,0.6210643633324046,0.34089762985375704,0.5269828019397187,0.49946695095948834,0.4274161036856794,0.22417100575500137,0.4919456352679978,0.590760563046517,policy_confusion|escalation_prone|reactive_under_stress,balanced
REP00094,Penelope,Stewart,Penelope Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.6662,0.7649,0.1316,524.38,0.5701,0.0502,0.1757,0.3306,0.6608,0.4299,0.9341,0.4811,0.55601389491967,0.7302869880189469,0.16439737771053964,0.6338058803438564,0.406183368869936,0.4710827098969357,0.5313784598520142,0.42495718735149157,0.3756660516227772,escalation_prone,balanced
REP00095,Charles,Roberts,Charles Roberts,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.6455,0.7343,0.236,514.47,0.6425,0.016,0.1087,0.3414,0.6731,0.3523,0.9169,0.3492,0.5110725141120277,0.4393981610476456,0.5022692889561271,0.5683697307993443,0.37739872068230285,0.5599337219477675,0.7121129076459304,0.4869805950512156,0.2699670077423652,none,balanced
REP00096,Anthony,Gonzalez,Anthony Gonzalez,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,device_support,general_support,device_support,general_support,device_support|general_support|generalist,none_flagged,medium,0.1359,0.6255,0.6101,0.3136,577.48,0.6467,0.1205,0.0219,0.2989,0.6145,0.4481,0.9256,0.6774,0.4676508901432912,0.2231819448314294,0.9399899142713061,0.37226970230276046,0.4906716417910447,0.5777351543080254,0.2624006577144423,0.5705734062334034,0.4782405350014588,discovery_gap|reactive_under_stress,deescalation_strong
REP00097,Carter,Stewart,Carter Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,22,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,0.6775,0.7026,0.2323,502.56,0.6903,0.0869,0.0606,0.3284,0.6898,0.2422,1.0,0.2321,0.580547112462006,0.44970743939816105,0.7448310640443772,0.5585970608645329,0.4120469083155649,0.7417768213956348,0.8725678268018635,0.5573659902533619,0.0646731666037924,none,balanced
REP00098,Alexander,Davis,Alexander Davis,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6826,0.8415,0.1434,519.06,0.6089,0.01,0.1029,0.2157,0.7398,0.4638,0.9467,0.6668,0.5916196265740338,0.6974087489551407,0.5315179021684316,0.7591628040199571,0.7124200426439232,0.5471518926953347,0.276925184982187,0.4398078397597775,0.47051107999096803,reactive_under_stress,balanced
REP00099,Casey,Ortiz,Casey Ortiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.7074,0.6517,0.25,489.78,0.7581,0.1194,0.1362,0.4103,0.689,0.3995,0.9296,0.5466,0.645462440295267,0.400390080802452,0.36359051941502785,0.5195860362105371,0.19376332622601278,0.7541781984961196,0.4416278432447246,0.627595137454295,0.3806730328215944,credit_leak_risk,accountability_driven
REP00100,Jonathan,Peterson,Jonathan Peterson,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.6245,0.7301,0.2103,492.77,0.6735,0.0462,0.0979,0.3034,0.6441,0.2637,1.0,0.2605,0.4654798089448546,0.5110058512120368,0.556732223903177,0.5396761583337022,0.47867803837953093,0.7159545035351983,0.8336530556316799,0.4479444402818921,0.09433922975401066,none,balanced
REP00101,Liam,Ward,Liam Ward,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,high,0.1359,0.5093,0.538,0.3182,572.44,0.5462,0.0627,0.1444,0.3424,0.4796,0.6886,0.7373,0.5248,0.21537125488493258,0.21036500417943715,0.3222390317700454,0.1448942766982934,0.3747334754797441,0.17769637144060743,0.4714990408331049,0.4627913507441729,0.7641058433056241,discovery_gap|policy_confusion|escalation_prone,balanced
REP00102,Oliver,Cooper,Oliver Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,low,0.1359,0.6804,0.7266,0.1997,508.69,0.7279,0.046,0.0893,0.1649,0.6879,0.2652,0.9759,0.4325,0.5868432479374728,0.5405405405405406,0.600100857286939,0.5954435279282984,0.8478144989339019,0.7681403113950751,0.5979720471362018,0.5207236801743085,0.18515635241252767,none,accountability_driven
REP00103,Jeremiah,Murphy,Jeremiah Murphy,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.6757,0.6145,0.327,526.29,0.6262,0.0339,0.0756,0.2398,0.6646,0.2627,1.0,0.2192,0.5766391663048197,0.18584563945388688,0.6691880988401412,0.432941880259964,0.64818763326226,0.6432523824162311,0.8902439024390244,0.6420216446340015,0.07652515562812531,discovery_gap,balanced
